name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
uppsala,2020-03-10,6.6,2.7,4.5,3.8,-0.4,2.3,3.3,92.1,0.554,100,54.17,rain,0,0,38.6,24.6,179,998.1,97.5,20.7,51.4,4.3,3,,2020-03-10T06:20:00,2020-03-10T17:40:25,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-11,6.3,3.2,4.3,3.2,-1.1,1.1,2.2,86.9,0.717,100,37.5,rain,0,0,39.3,24.6,270.4,985.2,86.9,32.5,36.2,3.1,1,,2020-03-11T06:17:01,2020-03-11T17:42:53,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,ESSB,F4490"
uppsala,2020-03-12,5.5,2.2,4.1,3.2,-2.6,0.4,0.9,79.9,0.106,100,25,rain,0,0,39.2,27.9,244.6,981.8,50.4,37.5,35.3,2.8,2,,2020-03-12T06:14:02,2020-03-12T17:45:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-13,3.3,-1.9,1.2,-0.7,-8.7,-3.5,-7,55.6,0.001,100,4.17,"rain,snow",0,0,46.3,28.1,321.8,996.8,40.4,38.6,99.2,8.8,5,,2020-03-13T06:11:03,2020-03-13T17:47:48,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"02486099999,02460099999,02490099999,02456099999,02481099999,F4490,02464099999,02469099999,ESCM,02443099999,02458099999,ESSA,ESSB"
uppsala,2020-03-14,2.4,-5.3,-1.7,-1.3,-11.7,-6.8,-11.1,49.8,0,0,0,,0,0,34.8,22.3,297.2,1017.5,1.1,37.4,139.6,12,5,,2020-03-14T06:08:03,2020-03-14T17:50:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02460099999,02490099999,02456099999,02481099999,F4490,02464099999,02469099999,ESCM,02443099999,02484099999,02458099999,ESSA,ESSB"
uppsala,2020-03-15,6.8,-1.9,2.9,2.4,-7.4,-2,-2.2,69,0.006,100,12.5,rain,0,0,49.6,31.6,199.1,1008.9,55.8,45.5,101.8,8.8,5,,2020-03-15T06:05:03,2020-03-15T17:52:42,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-16,6.2,-3.1,2.9,4.6,-6.1,0.2,-2.7,69,0.747,100,37.5,"rain,snow",0,0,42.8,24.6,342.5,1011.5,52.8,44.1,96.4,8.2,5,,2020-03-16T06:02:03,2020-03-16T17:55:09,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-17,7.2,-2.1,4.5,4.1,-6,0.2,1.2,79.8,0.004,100,8.33,"rain,snow",0,0,53.1,35,215.8,1013.6,78.2,41.8,64.7,5.6,3,,2020-03-17T05:59:02,2020-03-17T17:57:35,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-18,6.9,2.7,5.5,3.6,-1.5,2.1,3,83.9,2.09,100,41.67,rain,0,0,35.1,24.3,235.4,1007.2,65.3,32.9,43.3,3.8,2,,2020-03-18T05:56:02,2020-03-18T18:00:01,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-19,10.1,0.6,4.8,10.1,-4.6,1.7,-2.5,61.2,0,0,0,,0,0,35.6,24.6,260.5,1013.7,5.8,47.6,151.5,13.1,5,,2020-03-19T05:53:01,2020-03-19T18:02:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-20,2.6,-4.8,0,-1.4,-8,-3.4,-4,75.7,0.01,100,16.67,"rain,snow",0,0,32.4,24.7,0,1025.9,57,45.4,85.4,7.5,3,,2020-03-20T05:50:00,2020-03-20T18:04:53,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-21,2.8,-7.1,-1.5,-1.8,-9,-5.6,-8.2,63,0.001,100,4.17,"rain,snow",0,0,46.2,28.1,354,1035.5,36.6,46.7,103.2,8.9,5,,2020-03-21T05:46:59,2020-03-21T18:07:19,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-22,4.4,-9.8,-2.1,0.9,-9.8,-4.4,-9.2,63.4,0,0,0,,0,0,28.6,17.7,213.1,1040,2.5,47.3,162.5,14.1,6,,2020-03-22T05:43:58,2020-03-22T18:09:45,0.99,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-23,5.5,-1.8,1.9,0.9,-5.6,-2.7,-4.6,63,0,0,0,,0,0,49.7,31.6,226.5,1034.8,55.1,47.1,107.1,9.2,5,,2020-03-23T05:40:57,2020-03-23T18:12:10,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-24,7.2,0.7,4.2,3.3,-4.7,-0.2,-4.3,55,0,0,0,,0,0,49.7,28.1,224.9,1029,35.7,46.6,127.5,11,6,,2020-03-24T05:37:56,2020-03-24T18:14:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-25,11.3,3.1,6.8,11.3,-2.3,3.1,-6.2,40.2,0,0,0,,0,0,57.1,38.4,231.3,1024.6,29.6,44.2,127.7,11,5,,2020-03-25T05:34:55,2020-03-25T18:17:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-26,12.2,0.7,6.1,12.2,-2.5,3.9,-4.6,47.4,0,0,0,,0,0,28.7,21,225,1028.5,10.7,40.3,158.4,13.6,6,,2020-03-26T05:31:54,2020-03-26T18:19:27,0.02,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-27,11.5,-1.3,5,11.5,-2.6,3.7,-3.9,56.3,0,0,0,,0,0,38.9,24.5,218.2,1027,39.9,35.5,132.7,11.6,5,,2020-03-27T05:28:53,2020-03-27T18:21:52,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-28,7.7,-1.7,3.8,4.4,-6,0.7,-5.9,50.2,0,0,0,,0,0,35.9,24.6,11.1,1022.5,50.7,44.7,154.9,13.5,6,,2020-03-28T05:25:52,2020-03-28T18:24:18,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-29,4.7,-5.3,0.5,1,-10.7,-4,-10.1,46.1,0,0,0,,0,0,42.7,24.5,319,1026.2,33,47,183.7,15,6,,2020-03-29T06:22:51,2020-03-29T19:26:43,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-30,1,-7.9,-1.4,-3.2,-8.4,-6.2,-7.7,64.4,1.159,100,37.5,"rain,snow",0,0,43.2,28.3,359.8,1025,56.2,41.1,159.6,13.6,6,,2020-03-30T06:19:50,2020-03-30T19:29:08,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-03-31,8.3,-9.5,0.7,4.6,-11,-2.6,-6.9,59.4,0,0,0,,0,0,43,31.5,243.5,1019.5,43.4,47.5,148,12.7,5,,2020-03-31T06:16:50,2020-03-31T19:31:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-01,9.9,2.2,6.3,7.5,-0.9,3.1,-2.8,52.9,0,0,0,,0,0,35.5,24.4,272.1,1002.1,27.3,42.9,165.7,14.3,6,,2020-04-01T06:13:49,2020-04-01T19:33:59,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-02,8.6,0.7,4.8,4.3,-5.8,0.3,-0.5,70.2,1.555,100,25,"rain,snow",1.9,0.6,67.8,45.5,237.2,984.7,68.2,43.7,146.7,12.7,6,,2020-04-02T06:10:49,2020-04-02T19:36:25,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-03,6.3,-0.9,2.1,1.4,-7.8,-3.3,-5.9,59.5,1.582,100,45.83,"rain,snow",1.2,2.2,60.7,45.4,288.3,988.3,46.8,39.1,100.5,8.7,4,,2020-04-03T06:07:49,2020-04-03T19:38:50,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-04,7.3,-4.4,1.2,3.9,-8.3,-1.3,-9.7,45.7,0,0,0,,0,0.2,39.4,28,277.7,1013.6,17.5,46.3,196.3,16.8,6,,2020-04-04T06:04:49,2020-04-04T19:41:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-05,8.7,-5.6,2.9,6.4,-5.6,1.5,-2.8,66.8,0.049,100,12.5,rain,0,0,25,17.5,211.3,1027.9,63.7,45.8,133.2,11.3,5,,2020-04-05T06:01:50,2020-04-05T19:43:42,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-06,15.2,-0.6,7.6,15.2,-0.6,6.5,0.4,65.7,0,0,0,,0,0,42.6,28.1,187.5,1025.2,27.8,30.4,177.3,15.3,7,,2020-04-06T05:58:51,2020-04-06T19:46:08,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,ESCM,02456099999,02443099999,02484099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-04-07,10.6,2.8,6.5,10.6,-0.2,3.9,2.2,74.7,1.25,100,25,rain,0,0,42.8,24.8,255.4,1020.6,39.4,27.6,90.6,7.7,5,,2020-04-07T05:55:52,2020-04-07T19:48:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02460099999,02490099999,02456099999,02446099999,02481099999,F4490,02464099999,ESOW,02469099999,ESCM,02484099999,02443099999,ESSA,02458099999,ESSB"
uppsala,2020-04-08,13.8,1.1,8.2,13.8,-1.9,6.8,0.5,61.7,0,0,0,,0,0,50,35,230.9,1021.3,21.7,38.2,193.5,16.7,6,,2020-04-08T05:52:53,2020-04-08T19:51:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESOW,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,ESSB,F4490"
uppsala,2020-04-09,9.8,1.9,6.9,7.4,-0.9,4.2,-3.3,49.8,0,0,0,,0,0,49.9,31.6,308.7,1014.1,45.4,45.6,167.1,14.4,7,,2020-04-09T05:49:55,2020-04-09T19:53:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-10,9.3,-1.7,4.3,6.2,-4.8,1.6,-4.8,54.5,0,0,0,,0,0,39,24.5,318.3,1022.1,42.4,46.9,143.3,12.5,6,,2020-04-10T05:46:57,2020-04-10T19:55:53,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-11,10,-4.8,4.3,8.3,-7,2.6,-4,57.1,0.001,100,4.17,rain,0,0,42.4,21.1,224.1,1022.8,36.6,45.9,186.4,16,6,,2020-04-11T05:43:59,2020-04-11T19:58:19,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-12,12.3,3.7,7.7,12.3,-0.3,5.1,4.6,82.3,2.223,100,37.5,rain,0,0,60.5,38.3,233.7,1001.3,85.6,29.2,84,7.4,6,,2020-04-12T05:41:02,2020-04-12T20:00:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-13,6.6,0.1,3.5,1.8,-3.8,-1.3,-4.4,59.8,0.207,100,37.5,"rain,snow",0,0,60.7,41.9,316.9,999.6,53.8,41.6,169.8,14.7,6,,2020-04-13T05:38:06,2020-04-13T20:03:13,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-14,8.1,0.7,4.4,4.6,-5.1,-0.3,-4,56.5,0.786,100,16.67,rain,0,0,50.1,35,314.8,1006.9,75,38.9,153.2,13.1,5,,2020-04-14T05:35:10,2020-04-14T20:05:40,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-15,14.4,3.6,8.5,14.4,-0.9,6.5,2.1,67.7,0.822,100,29.17,rain,0,0,42.8,31.4,274,1000.8,69.6,42,208.1,17.8,7,,2020-04-15T05:32:14,2020-04-15T20:08:07,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-16,10.7,4.2,7.8,10.7,-0.1,4.2,-3.5,45.9,0.096,100,8.33,rain,0,0,60.4,38.8,318.9,1002.3,46.5,44.4,175.3,15.3,7,,2020-04-16T05:29:20,2020-04-16T20:10:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-17,9.9,1.4,5.7,7.4,-3.8,1.6,-5.3,46.5,0,0,0,,0,0,56.9,38.7,323.1,1013.9,36.7,44.2,159.2,13.9,5,,2020-04-17T05:26:25,2020-04-17T20:13:02,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-18,9.8,-0.8,4.2,7.4,-5.8,0.6,-4.7,53.8,0,0,0,,0,0,42.9,31.4,340.2,1019.9,46.3,46.6,228.3,19.6,7,,2020-04-18T05:23:32,2020-04-18T20:15:29,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-19,11.6,-0.8,6.1,11.6,-3.9,4.8,-0.1,66.6,0,0,0,,0,0,25.2,17.7,350.5,1024.4,49.7,45.9,206.2,18,7,,2020-04-19T05:20:39,2020-04-19T20:17:57,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-20,14.3,3,9.3,14.3,3,8.5,2,61.8,0,0,0,,0,0,25,19.6,0.8,1029.3,51,37,199.3,17.1,6,,2020-04-20T05:17:46,2020-04-20T20:20:25,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-21,18,-1.2,9,18,-2.5,8.4,1.6,64,0,0,0,,0,0,24.9,14.6,336.1,1032.4,0,20.6,246.5,21.2,7,,2020-04-21T05:14:55,2020-04-21T20:22:52,0.99,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02458099999,02481099999,F4490"
uppsala,2020-04-22,17.1,0.9,9.8,17.1,-1.5,9.1,1.5,59.9,0,0,0,,0,0,28.7,14.6,11.9,1029.2,3.5,20.6,260,22.4,7,,2020-04-22T05:12:04,2020-04-22T20:25:20,1,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,C8398,ESCM,02456099999,02458099999,02481099999,F4490"
uppsala,2020-04-23,17.1,3,10.3,17.1,1.3,9.5,0.4,53.5,0,0,0,,0,0,32,18.2,359.9,1018.6,20.2,34.4,247.5,21.2,7,,2020-04-23T05:09:14,2020-04-23T20:27:48,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-24,11,0.3,6.7,11,-2.1,4.9,0.3,65.6,0,0,0,,0,0,28.6,21.1,13.6,1008.8,63.7,44.1,207.1,17.8,7,,2020-04-24T05:06:25,2020-04-24T20:30:17,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESOW,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,ESSB,F4490"
uppsala,2020-04-25,10.8,5,7.4,10.8,1.4,5.5,-0.4,59.3,0.002,100,8.33,rain,0,0,38.8,24.4,328.1,1006.2,91.3,46.7,116,10.1,4,,2020-04-25T05:03:37,2020-04-25T20:32:45,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-26,9.2,0.7,5.6,7,-1.3,2.8,-3.5,54.4,0,0,0,,0,0,35.6,21.2,350.5,1007.3,66.5,40.1,172,14.7,5,,2020-04-26T05:00:50,2020-04-26T20:35:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-04-27,10.1,-3.8,3.8,10.1,-3.8,2.3,-3.4,63.4,1.434,100,25,"rain,snow",0,0,35.7,23.4,130.3,1010.3,65.9,26.9,236.2,20.6,7,,2020-04-27T04:58:03,2020-04-27T20:37:41,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"02486099999,02464099999,02460099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-04-28,4.8,-1.4,2,0.9,-5.2,-2.2,-0.9,82.4,3.363,100,62.5,"rain,snow",0,0,39.2,28.1,29.6,1007.7,77.4,31.5,88.8,7.5,4,,2020-04-28T04:55:18,2020-04-28T20:40:09,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02460099999,02490099999,02456099999,02481099999,F4490,02464099999,02482099999,02469099999,ESCM,02443099999,02458099999,ESSA"
uppsala,2020-04-29,6.6,-3.3,1.8,3.9,-7.4,-1.4,-2.9,72.8,0.009,100,20.83,"rain,snow",0,0,32,21,5.4,1011.2,66.2,46.2,166.9,14.5,6,,2020-04-29T04:52:34,2020-04-29T20:42:37,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-04-30,8.5,-4.8,2.7,5.4,-4.8,0.7,-2.3,73.2,0,0,0,,0,0,32.2,24.5,127.1,1012.6,56.4,34.3,250.7,21.6,8,,2020-04-30T04:49:51,2020-04-30T20:45:05,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-01,7.8,3.9,6.2,4.9,0,2.9,4.8,90.5,3.512,100,75,rain,0,0,35.5,24.8,121.6,1003.1,97.6,29.3,26,2.2,1,,2020-05-01T04:47:09,2020-05-01T20:47:32,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-02,11.4,6.6,8.7,11.4,4.3,7.2,6,84,0.023,100,12.5,rain,0,0,28.5,21.1,196.1,1001.3,98.5,38,212.8,18.3,7,,2020-05-02T04:44:28,2020-05-02T20:50:00,0.34,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-03,13.5,1.5,8.3,13.5,1.5,8.1,4.9,80.9,1.411,100,50,rain,0,0,31.3,20.9,236.9,1006.4,80.5,41.3,199.2,17.2,8,,2020-05-03T04:41:49,2020-05-03T20:52:27,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-04,6.8,-0.3,4.3,4.9,-0.3,1.9,2.6,89.4,4.512,100,70.83,rain,0,0,32.2,24.4,23.8,1013.4,79.1,37.4,199.1,17.2,7,,2020-05-04T04:39:11,2020-05-04T20:54:54,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-05,13.6,3.8,8.8,13.6,0.1,7.3,0.6,58.8,0.001,100,4.17,rain,0,0,32,24.4,30.6,1018.2,54.1,44.9,168.1,14.4,6,,2020-05-05T04:36:35,2020-05-05T20:57:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-06,14.2,3.3,8.6,14.2,1.4,7.9,1.3,62,0.002,100,4.17,rain,0,0,59.7,31.2,284.1,1013.5,54.6,46.4,199.7,17.1,7,,2020-05-06T04:33:59,2020-05-06T20:59:47,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-07,12.8,1.9,7.5,12.8,-1.6,6,-1.3,56.5,0,0,0,,0,0,31.9,21.1,319.1,1014.8,30.1,44.4,212.2,18.1,8,,2020-05-07T04:31:26,2020-05-07T21:02:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-08,14.6,1.6,9,14.6,-0.6,8.4,1.3,60.7,0,0,0,,0,0,46,31.3,234.3,1008.5,57.4,42,252.4,21.8,7,,2020-05-08T04:28:54,2020-05-08T21:04:38,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-09,14.1,2,8.4,14.1,0.4,7.5,-0.8,54.7,0,0,0,,0,0,32.1,21.1,120.9,1012.7,45.2,44.3,292,25.1,9,,2020-05-09T04:26:24,2020-05-09T21:07:03,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-10,12.2,1.9,7.2,12.2,-1.9,5.1,4.1,81.8,15.401,100,58.33,"rain,snow",0,0,35.6,24.4,208.6,1004.9,69.8,33.1,206.7,17.9,7,,2020-05-10T04:23:55,2020-05-10T21:09:27,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02490099999,C8398,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-11,8.3,0.7,3.8,4.8,-4.4,0.2,-1.7,70,0.44,100,41.67,"rain,snow",0,0,46.2,24.7,327.7,1005.7,58,44.3,216,18.7,7,,2020-05-11T04:21:28,2020-05-11T21:11:50,0.61,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-12,9.8,-1.9,3.8,7.8,-2.3,2.5,-0.9,74.2,1.471,100,37.5,rain,0,0,39,24.3,205.3,1002.5,47.5,43.3,229.6,19.8,7,,2020-05-12T04:19:03,2020-05-12T21:14:13,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-13,8.3,0.7,3.5,6,-5.8,-0.2,0.3,81.9,5.467,100,70.83,"rain,snow",0,0,60.3,38.3,345.2,1004.2,74.1,30.6,125.6,10.8,4,,2020-05-13T04:16:40,2020-05-13T21:16:34,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
uppsala,2020-05-14,8.5,-2.1,3.9,6.1,-2.1,2.6,-0.8,73.5,0.097,100,25,rain,0,0,38.7,24.4,246.9,1009.5,47.8,44.8,224,19.2,7,,2020-05-14T04:14:19,2020-05-14T21:18:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,02481099999,F4490"
uppsala,2020-05-15,10.7,-1.3,6.5,10.7,-3.4,5.2,0.1,66.1,0.381,100,16.67,rain,0,0,42.7,17.5,244.9,1005.7,65.4,44.5,241.1,20.7,8,,2020-05-15T04:12:01,2020-05-15T21:21:15,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,02481099999,F4490"
